query_id,query,qid
1341417,猫头鹰座,Q1373743
1344269,孙莉,Q9041812
1348268,二尖瓣狭窄,Q1140794
1348513,阿爾及爾天文台,Q955819
1350667,2000年夏季奥林匹克运动会铁人三项比赛,Q665686
1350930,Tab Candy,Q15923712
1354516,港口国监督,Q1567986
1353441,紫球藻,Q747158
1356919,骆惠宁,Q1652530
1355680,丰特阿尔维利亚,Q389171
1357303,朱印狀,Q11093673
1360088,李震,Q537213
1368021,留西波斯,Q192222
1368194,奧林匹克運動會東帝汶代表團,Q769261
1369132,唐吉訶德·多佛朗明哥,Q1404614
1358115,芭蕉湖,Q10499972
1371935,2010至2011年英格蘭聯賽盃,Q1518065
1374881,帕尔马机场 (意大利),Q1432326
1377911,圣彼得罗·泰尔梅堡,Q94779
1378592,皮亚诺罗,Q94979
1378599,符竹庭,Q8288027
1378697,泰特帕雷島,Q1136145
1380144,血睾屏障,Q489842
1380906,武內宿禰,Q1073668
1381051,贵航云雀,Q15916277
1379541,光子時期,Q1079806
1381208,月眉糖廠,Q11092023
1381442,國際火山學與地球內部化學協會,Q1666371
1381451,中國的保爾·柯察金,Q10874689
1384218,施蘭芳,Q11085286
1382807,北安那托利亞斷層,Q181971
1384296,阿尔盖罗,Q166282
1387619,达布逊阿拉善,Q16936554
1387620,曾冲子,Q10324397
1388266,通用电气航空,Q1485061
1388284,呆佬賀壽,Q10920041
1393514,萬里機構,Q9357756
1393787,马连洼街道,Q13657501
1394132,不自然女孩/自然愛,Q2629049
1394499,馬庫阿塔省,Q1365304
1394646,拉省,Q1208350
1395965,单纯疱疹病毒,Q655331
1395179,韩村河镇,Q13660051
1400940,巴基斯坦沙鰍,Q6810544
1401743,蜜蜂三,Q5607882
1403302,野外巡邏隊,Q15912103
1404071,2010年至2011年意大利足球甲級聯賽,Q276204
1406704,先赋地位,Q1074223
1407614,地中海電鱝,Q756985
1408916,犬頭人,Q1122064
1408960,于特博格,Q486541
1409173,臺灣中部地區選舉地理,Q15895989
1413138,斑點多紀魨,Q3269559
1414243,希臘式佛教藝術,Q1008014
1411634,主日字母,Q672461
1415686,一切從失蹤開始,Q10863838
1418106,神龙革命,Q15941289
1415900,恐怖游轮,Q1783930
1418119,日講禮記解義,Q28347540
1419404,國際開放標準組織,Q1061619
1418944,第3太陽週期,Q7556142
1420146,亨利·韦杰·哈勒克,Q504369
1419866,暗黑血统,Q1166313
1420889,百慕達刺蝶魚,Q1076102
1421150,1C公司,Q77202
1421158,埃阿喀得斯 (伊庇魯斯),Q403377
1422947,格蘭福特公園球場,Q619256
1421894,骆问礼,Q15947083
1424114,高樹信子,Q458224
1424352,冰激凌头痛,Q284967
1425201,新立城水库,Q11083942
1427864,茶馆 (电视剧),Q10504609
1430272,挪威大百科全书,Q746368
1430012,章敞,Q15938513
1430626,麦氏伯劳,Q944057
1433554,新竹斷層,Q11084027
1431343,多爾吉島,Q953424
1434411,早期世界地图,Q2723202
1441240,内蒙古自治区高级人民法院,Q10894808
1440516,派克变换,Q30634
1437017,Sony Music Records,Q8193865
1434499,朝鲜半岛旧石器时代,Q4116432
1440871,咖啡香腸,Q10921730
1442244,庆丰桥,Q11062678
1442845,松平清武,Q7004236
1443560,杨循吉,Q16259985
1443800,天高县,Q10940874
1444789,威廉·M·格雷,Q3319109
1444224,臺灣舖地蜈蚣,Q15237055
1444102,二苯肼,Q424993
1444874,反正是我,Q10912726
1446914,周克玉,Q8313510
1446655,安達斯·連迪加特,Q245057
1448930,全球化與疾病,Q4118143
1450790,章雲鷺,Q16922363
1448128,童世平,Q5943843
1451410,查理中学,Q2805162
1452341,塔吉克斯坦总统,Q1044136
1453540,朝鲜首都,Q3297600
1444883,溫哥華會議中心,Q2742735
1453953,北京电视艺术中心,Q9489285
1455025,白腰鸣鹃鵙,Q918174
1455588,联合国电台,Q1191533
1455658,普天堡电子乐团,Q708556
1456302,羅便臣道80號,Q13565562
1458209,內爾·哈維森,Q1355729
1458046,梅克納河,Q1125242
1457338,至尊無上,Q5048873
1459175,本堂瑛海,Q1087472
1459484,溫加蘭火山,Q2746639
1458316,卡拉克隆島,Q687975
1461041,豌豆莢/赤腳的灰姑娘男孩,Q2897994
1461543,響燉,Q716482
1460374,王南復,Q8277095
1463529,莎拉·勞絲,Q603782
1465946,戴英禄,Q9143300
1465140,為食一條街,Q15912481
1464145,難樓,Q10565843
1466148,電子襪,Q17036209
1463184,尼哥底母,Q295084
1467294,灰臉象尖鼠,Q1122641
1469195,亂如麻,Q10879975
1468956,勤習堂,Q17021310
1470568,阿莱斯矿业学院,Q3577938
1473472,中国政府非洲事务特别代表列表,Q10873786
1474540,卢象观,Q10910117
1478271,2010年卡梅尔山区森林大火,Q1322189
1479774,唐人墓,Q10922512
1479853,瓦斯拉夫·弗米契·尼金斯基,Q194363
1475681,原核延伸因子,Q7249508
1480981,超級巨星紅白藝能大賞,Q15904043
1482914,2010年亚洲残疾人运动会马来西亚代表团,Q6741903
1482992,竇貞固,Q16075819
1484214,卫戍大本营,Q195116
1484272,More-more LOVERS!!,Q10851720
1486620,嘟嘟車,Q59720
1487888,卡莉·克劳斯,Q292749
1488556,高雄地理,Q15903535
1489178,陳熊,Q45542282
1485293,萧育,Q10511757
1485926,萨雷切夫火山,Q288403
1486917,刘易斯·麦克古根,Q1822147
1490327,諾曼·艾布拉姆森,Q92977
1489285,過埠新娘,Q7132636
1491626,高雄人口,Q15900500
1491686,臺北外匯,Q15955489
1492294,圣吉尔斯大教堂,Q1547466
1496599,储水蛙,Q28027518
1496788,高雄市第三信用合作社,Q15915478
1495311,籤文,Q6684987
1499880,贾彪,Q10538238
1500442,詹天眼,Q15925423
1498839,甜甜,Q18123223
1501094,新竹市文化資產,Q11084000
1501242,騶奭,Q15898342
1502280,帶我去遠方,Q7560353
1502298,氣泡星雲,Q725471
1502973,妇好鸮尊,Q10078982
1502544,Shinee World,Q4205032
1503439,大浏高速公路,Q10936424
1503441,韦元甫,Q16904041
1504385,The Blue Van,Q1437260
1506558,MCOT HD,Q1087488
1504574,棕斑林鴞,Q1050281
1506790,歸途,Q17225705
1507373,頭維穴,Q17007691
1507957,宋辽战争,Q10947850
1508247,水突穴,Q11130430
1508797,哀章,Q11418345
1510137,哈马马特湾,Q1324470
1510272,纳布勒,Q867615
1511080,点击劫持,Q163231
1510736,基督教香港信義會信義中學,Q10930370
1509728,约翰·席根塔勒,Q714162
1511096,太谷話,Q10941761
1513191,趙無眠,Q9349210
1513546,凤冠雉科,Q725342
1513620,第5號交響曲 (蕭士塔高維奇),Q240279
1513506,爬蟲人,Q17518059
1517931,道斯普伦加斯,Q2464872
1516488,嚴參,Q9666494
1517975,欧贝德时期,Q245156
1518942,天市左垣,Q10939525
1519355,沙南猜路,Q6578441
1519427,对硝基苯酚,Q656269
1519543,中外合作办学,Q10874950
1519818,韓百謙,Q6665518
1519343,蛇形尺,Q1660152
1520165,勾號,Q1143561
1521739,亚历山大·涅夫斯基主教座堂,Q1603677
1521750,施雅风,Q7495938
1523008,馬尼拉協定,Q1783730
1524109,電能實業,Q3400900
1525970,马哈奇卡拉安郅足球俱乐部,Q19353
1526089,豐隆穴,Q16078656
1526096,衝陽穴,Q16078512
1526365,食品安全和检验署,Q5465387
1527971,Comic ZERO-SUM,Q2544569
1528432,方一荣,Q6791544
1526707,莫札特歌劇列表,Q1922620
1528575,马索亚拉半岛猪笼草,Q5474329
1528980,萬豐里,Q15904565
1529520,華麗明星賽,Q4729671
1530541,第五届全国人民代表大会代表名单,Q15895338
1530641,2010-2011斯诺克赛季,Q1973312
1531876,酒神节,Q331341
1532034,洋紫荊革命,Q11145689
1532379,单环刺螠,Q716898
1532596,歡樂智多星,Q11123223
1533746,迭戈·阿尔维斯,Q313082
1533904,劉漢宏,Q5361540
1533995,馬西拉島,Q1793853
1534078,大鵬集團,Q10938654
1534693,太陽守 (星官),Q10941827
1535521,佛莱芒,Q10886817
1534687,何中中,Q10886018
1535864,胡钁,Q11042173
1536185,蘇珊娜·比安凱蒂,Q455999
1535606,米切尔·利希滕斯坦,Q3859421
1536712,觀音山事件,Q17059209
1537254,峇里種姓制,Q1087283
1539846,2008年北爱尔兰杯,Q2666090
1539080,阿里斯·菲利普斯,Q4791077
1541056,大寶鑑,Q1930407
1541098,MusicBrainz,Q14005
1541280,子彈蟻,Q73901
1541609,可降解餐具,Q10913816
1541928,貓邏,Q15917971
1542142,舞台事件,Q15936379
1542252,鹽稅,Q974280
1542339,一条愛美,Q9097592
1542916,烏古斯可汗,Q2118293
1542678,波爾亞太,Q10379871
1543395,2008-2009世界斯诺克系列赛,Q638653
1543982,2011年亞足聯主席盃,Q291901
1543292,陈锦绣,Q8335754
1544128,Aurora Project,Q10846483
1545135,黃金蝙蝠,Q1140563
1546685,幻影貓,Q547306
1546741,英勇强尼,Q216991
1550499,柊小學戀愛俱樂部,Q11052568
1548789,改革大道,Q1478843
1549726,朱浮,Q11094352
1551782,毛寶,Q11126935
1552886,哦，命运女神,Q597353
1548643,清华大学学生社团协会,Q15904373
1553380,曾阜,Q11091664
1553384,2029年,Q12803
1553632,罗伯特·温伯格,Q701506
1555287,和你握手,Q10921350
1558172,北104線,Q10901861
1558717,三角心2 涟漪女子宿舍,Q10866856
1559851,潘榮,Q15920974
1560111,延胡索酸亚铁,Q416370
1561053,乾隆帝皇八女,Q8004217
1562995,让-皮耶尔·杜塞欧,Q3169257
1563365,二氧化鈾,Q378379
1563499,織女二,Q13355
1564245,午夜凶夢,Q7033881
1565404,2011年亞洲冬季運動會短道競速滑冰比賽,Q864537
1566271,乐喜,Q10878322
1568260,维克托·穆勒,Q1849471
1567671,京西宾馆,Q16892903
1569319,碧加洛凉廊,Q2705376
1569528,有澤真水,Q865684
1570443,書局街,Q11090905
1570933,澳洲社會科學院,Q4671563
1571026,文塔,Q1104010
1572137,科里·舒马赫,Q2997285
1572339,吕荣寰,Q704952
1573027,斯特拉斯堡新城,Q3338708
1573646,住吉的长屋,Q4503738
1574034,"1,2-双(二苯基膦)乙烷",Q161453
1574833,大厂区,Q10933846
1575088,水谷隼,Q1332747
1575270,博德山區 (昆士蘭州),Q4850319
1575907,二甲基汞,Q422087
1577437,伊顿试剂,Q5331317
1578431,卡片鬥士翔,Q5363626
1577752,2011年西班牙大奖赛,Q594336
1578778,樂卡克,Q1066156
1579033,台中精機,Q10914064
1579157,戰國無雙 編年史,Q3129001
1579207,天涯咫尺,Q10940374
1579824,李园,Q10333320
1579869,公子朝,Q10892722
1580905,兰皮奥内岛,Q168820
1581017,路標～a road home～,Q3311520
1581754,雅各布·福尔哈德,Q71156
1581857,卡斯腾·摩根森,Q670069
1583505,明珠檔案,Q7756446
1585089,济州大学,Q487855
1587424,鬼筆科,Q784850
1587437,肇花高速公路,Q15919468
1588184,樟樹灘村協天宮,Q11121237
1588689,緬因州樂團,Q1514460
1587805,史密斯广场,Q7545325
1588873,灵岩洞,Q15888744
1590301,香港兒童醫院,Q10891099
1588938,内生变量,Q1340706
1591578,卡洛斯·格雷西,Q922415
1591801,犯罪心理：嫌犯动机,Q1140050
1591844,苏联国家冰球队1955年国际比赛结果,Q10501629
1592107,李佑群,Q11095331
1592418,马拉维湖国家公园,Q1077596
1593012,網絡戰,Q849340
1594178,六氧化二氯,Q1091519
1594937,东德六一七事件,Q157682
1595161,奈罗礁,Q6825636
1596173,大唐清河郡王纪功载政之颂碑,Q10934293
1595664,亚瑟·圣诞,Q711918
1596909,亞洲運動會射擊比賽,Q17125181
1596931,里克·桑托勒姆,Q155985
1597828,亞洲運動會網球比賽,Q1091028
1598624,潘牥,Q16076895
1599675,AKB48第22張單曲選拔總選舉,Q1089401
1601166,比尔塞贝格,Q700915
1601899,红头蓝嘴雀,Q539591
1601762,雅尼斯·比尔克斯,Q1365074
1605011,川藏、青藏公路通车四十周年纪念碑,Q11055678
1605644,拉萨东嘎农产品批发市场,Q11077056
1605192,曹義 (明朝將領),Q11091258
1606280,硫黄腹啸鹟,Q2667559
1606299,罗氏啸鹟,Q3231527
1606390,白颈蓝鸦,Q1300954
1606756,幸町職務官舍群,Q10282192
1607689,1956年夏季奧林匹克運動會水球比賽,Q268907
1606924,风胡子,Q10566236
1607932,倪文玲,Q10888361
1608485,麗德國際商業,Q10567097
1609314,红额噪鹛,Q81660
1609791,前桅横帆三桅船,Q4847899
1609902,唐桂馨,Q10922853
1610191,沈子高,Q7861998
1611084,蓬榮站,Q5965172
1611804,亚古伯,Q10882567
1613362,中華民國全國總工會,Q5100449
1613802,萨洛特·图普三世,Q541570
1614403,Β-二项式分布,Q307557
1615281,東思誠,Q11103357
1615355,有机锂试剂,Q420460
1617950,湖镇舍利塔,Q17001983
1617987,韩强,Q9373447
1618774,戈兰·哈季奇,Q295043
1619477,等待,Q7773222
1619787,小行星1063,Q132896
1620071,南公園路,Q7568177
1620847,凯丽·安东尼之死,Q1056362
1621506,15-冠-5,Q4550134
1621511,二苯乙醇酸重排反应,Q818488
1621592,辩天岛 (北海道松前町),Q11486909
1621665,伏明天,Q524467
1622696,黑旗軍 (消歧義),Q11179120
1621700,亥姆霍茲線圈,Q1603273
1623435,中华全国铁路总工会,Q10872230
1623474,2011年世界女子手球錦標賽,Q746924
1624281,小行星2515,Q149370
1625589,Team B 5th Stage「劇場的女神」,Q4183958
1625811,米洛河,Q1582664
1626653,100發100中 黃金之眼,Q10843721
1626876,廣東新語,Q7237843
1627136,尋寶,Q12281707
1627407,淘宝体,Q11152221
1627422,特爾祜,Q7673997
1627610,奥特曼列传,Q5228475
1628742,无毛猪笼草,Q4912159
1628511,林德昌,Q9291695
1629205,高璩,Q5521625
1629183,不合法名,Q1093954
1630436,小行星600,Q114661
1630667,喇叭沟门满族乡,Q10923481
1631628,普遍的祭司職分,Q1156551
1632246,血栓闭塞性脉管炎,Q746001
1634000,苏达金,Q9331862
1634715,反恐精英：全球攻势,Q842146
1634962,ALGOL 58,Q1094499
1635597,潘廷章,Q4587807
1635644,庙港 (河流),Q11063234
1636721,俊國熊開幕戰先發投手,Q10887471
1637171,中以关系,Q25037
1638917,吳林卓美,Q9119685
1639088,戀物次文化,Q5445961
1639348,小行星493,Q154854
1639810,蘇州電加工機床研究所,Q10514159
1635677,吳新亨,Q10918899
1639889,約翰·麥克利蘭,Q1583216
1639922,SubStation Alpha,Q3176050
1639950,超人前传 (第四季),Q651094
1640407,坂東玉三郎,Q637102
1640230,小行星487,Q154798
1644255,小行星458,Q154499
1645487,青州市博物馆,Q10565959
1645971,兰棱街道,Q10893671
1646009,民族镇,Q4315063
1647136,天门乡 (方正县),Q10940807
1647251,阿拉伯语语法,Q1866303
1647868,维吾尔族常见人名列表,Q15897711
1648193,雞蛋糕,Q20689250
1648950,馬仔坑,Q13644988
1649151,恩斯特·西馬林,Q77943
1650203,匹里青河,Q10904259
1651137,梅花地顶,Q11115183
1651321,2011年夏季世界大學生運動會水球比賽男子賽事,Q4114007
1653372,聖法蘭西斯禱文,Q45709
1653452,六头怪星,Q140704
1653671,南特交易所,Q767657
1654288,布里加赫河,Q316393
1654888,袁善腊,Q9340711
1660645,敬爱大学,Q251084
1658452,贝尔格莱维亚酒店,Q13629204
1664696,王日昇,Q22098432
1661756,小行星281,Q150155
1661500,南方鶴鴕,Q375790
1665943,顺乌头酸酶,Q342083
1665906,珠江三角洲绿道网广州段,Q16926357
1665528,兵器裝備集團財務,Q9424150
1666657,马斯达尔城,Q934481
1666890,奥克塔维奥·弗里亚斯·德奥利韦拉大桥,Q1075303
1670029,施韦因富特05足球俱乐部,Q162394
1668655,杭州湾跨海大桥海中平台,Q11102596
1670036,2001年至2002年德國足球乙級聯賽,Q466418
1670228,福島高松站,Q5507719
1672189,多巴,Q985618
1672867,圣经播放器,Q10928087
1672797,小行星362,Q151916
1673404,南方資產,Q9524048
1673001,和平南路,Q10921453
1673977,小行星378,Q152132
1675643,赞比亚城市列表,Q501992
1676366,阿尔蒂诺·阿兰特斯大厦,Q169420
1674300,美國細胞生物學學會,Q1098100
1677989,白骁,Q9318891
1677492,朱乙,Q11093541
1677427,塞勒,Q904329
1678141,劉幹,Q45636403
1679345,意大利足球甲级联赛最佳青年球员,Q1810501
1679540,乔尔·梅特卡夫,Q360041
1680841,德世库,Q11071487
1681997,愛啊哎呀，我願意,Q11073683
1682115,TRUTH～A Great Detective of Love～,Q8014354
1682261,中國朝鮮族,Q715978
1682441,眼斑擬冰杜父魚,Q2657225
1682390,Mysterious Eyes,Q910700
1682463,觀測氣球,Q542056
1683082,的近律師行,Q5245055
1686232,双鱼座97,Q10912595
1686377,伊雜宮,Q10885171
1688281,莱伊曼·古博薇,Q107037
1689130,斐濟糖業股份,Q5448145
1689271,胃宿三,Q854835
1690687,约翰·弗吕·恩迪,Q1700139
1690724,肯尼思·宾默尔,Q593714
1691979,山白鮭,Q1638453
1692360,段祺瑞等要求共和电,Q15915224
1691297,龙木错,Q6674152
1692263,卓越投資法人,Q10906114
1693593,刘积仁,Q1642091
1693904,賀拔延嗣,Q16076187
1696565,丁文雄,Q6860619
1695998,少女的奇幻森林,Q1096677
1694383,汉区佛教源流,Q11133133
1694960,丹臻,Q10877377
1696687,李相日,Q614697
1697516,暗灰叉齒龍鰧,Q2252218
1697912,阿部正宁,Q10565425
1699495,米基·洛克,Q178552
1700124,纳屋错,Q15950286
1700506,迷鰧,Q1096558
1698746,長蛇座TW星協,Q2444961
1701501,世界的中心、針山先生,Q10869118
1702239,瑞典人口,Q522328
1701552,风行牛奶,Q15904098
1704114,野·良犬,Q15919701
1704336,李素,Q45532097
1705759,張樹桐,Q11068635
1707025,扎西错,Q11075877
1709671,國清寺 (岡山市),Q10926942
1709900,彩色寧靜海,Q11069604
1709968,菊地洋子,Q8054578
1712090,DC信用卡,Q10846882
1714843,陈和生,Q96691044
1716447,伞菌属,Q390456
1716097,叛客魔咒樂團,Q913673
1718063,楊時化,Q11118460
1723203,岳薇,Q9132347
1724231,加拉多,Q3757411
1724646,瑪麗亞魮,Q135202
1727177,雪源湖,Q15943505
1724973,松炭站,Q167497
1728944,杰弗里·穆塔伊,Q513288
1729078,文英館,Q11080147
1729664,衝出封鎖線2: 邪惡軸心,Q1189696
1730795,豐田租車,Q11321580
1730837,中華台北橄欖球代表隊,Q714402
1731314,齐格错,Q11180256
1732330,杜乂,Q10340115
1732555,入睡抽動,Q1308944
1732757,米格國際,Q15931949
1733334,林默涵,Q11107276
1733561,嘎弄错,Q10924259
1734193,日本鐵路車站列表 Ne,Q16138133
1734467,黃端伯,Q11176679
1734691,日本鐵路車站列表 Hi,Q11086685
1734469,唐朝音乐机构,Q10922838
1735329,誠璋,Q16075543
1736709,柯布連,Q3101960
1737318,熔岩巧克力蛋糕,Q3075365
1737476,恩奇國家公園,Q1544357
1737966,安卡拉特拉山,Q556594
1739634,桃形湖,Q11112276
1742926,威廉·特纳·西塞尔顿-戴尔,Q2065240
1743421,时尚芭莎,Q654606
1743905,食草美洲鱥,Q1101514
1744360,藍湖國家公園,Q882447
1744398,贊比西下游國家公園,Q503518
1745572,长江学者讲座教授列表,Q15895555
1746013,盘羊指名亚种,Q2624948
1746405,伊凱拉,Q3086891
1746532,北美狗鱼,Q917705
1748036,安国药王庙,Q10946490
1748678,斑痣性错构瘤病,Q748376
1750310,穆罕默德·瓦利汗·托內卡博尼,Q179901
1749970,黃綰,Q45607668
1750366,卜人,Q9534042
1751549,科蓬,Q38870
1752101,阿扎尼國家公園,Q3091738
1752171,琵琶湖銀鮈,Q5967203
1753288,斯卡加峡湾,Q1500271
1751228,吳舟師攻齊之戰,Q10919108
1754445,葉榮鐘,Q10513328
1755115,2010年U17世界青年籃球錦標賽,Q570928
1755315,黑首胸棘鯛,Q2343315
1755534,朱鷺展覽館,Q705614
1758381,馬拉山脈,Q886772
1758497,第三代诺福克公爵托马斯·霍华德,Q503816
1759627,四川省人民政府,Q10924875
1759935,曼卡亞內,Q2318848
1760513,安藤勝己,Q4504171
1766325,SMArt 155毫米集束彈,Q501279
1766671,埃氏吻鱥,Q1102699
1766837,亞庇市立清真寺,Q3397006
1767446,斑柄波魚,Q3753226
1767532,邁亞谷,Q6737370
1768467,吳其哲,Q9119098
1768614,瓦伊哥谷,Q7969977
1770782,马来西亚理科大学,Q1973130
1771708,印度無鬚魮,Q1103774
1774327,金信英,Q624068
1774748,混血營英雄,Q1276821
1774942,足利政氏,Q11636786
1774869,石天欣,Q8263053
1774351,吉尔吉斯苏维埃社会主义共和国国歌,Q1151205
1776827,封閉国家,Q10957159
1777250,新赫羅納,Q833946
1775095,圣经地博物馆,Q126130
1777259,馬坦薩斯,Q272471
1777923,达乌德·拉吉哈,Q456977
1778009,加泰罗尼亚理工大学,Q1640731
1778330,土地測量,Q7554965
1778531,聯盟國紀念堂,Q5159685
1778640,黑心傷品,Q11179074
1780931,茉莉二手書店,Q15938560
1781173,王天木,Q15939516
1782458,青、白礁慈济宫,Q15936028
1783074,精密國際AX308狙擊步槍,Q15900110
1783640,海拉尔站,Q11150806
1784431,保加利亚航空,Q822130
1784726,天香园,Q10025431
1784901,土庫曼斯坦節日,Q4376373
1784907,魚叉,Q207574
1786699,凱維里理論物理研究所,Q1295525
1789549,寬口魮,Q2683821
1788500,小行星728,Q156777
1788571,立陶宛農民與綠人聯盟,Q285817
1792244,电动三轮车,Q18353131
