query_id,item_qid,property_qid,adj_item_qid
540586,Q165524,P19,Q47164
540586,Q165524,P21,Q6581097
540586,Q165524,P22,Q112331043
540586,Q165524,P22,Q125943942
540586,Q165524,P2438,Q18619153
540586,Q165524,P26,Q3735082
540586,Q165524,P27,Q30
540586,Q165524,P272,Q651060
540586,Q165524,P31,Q5
540586,Q165524,P3373,Q109331841
540586,Q165524,P40,Q112331043
540586,Q165524,P40,Q125943942
540586,Q165524,P551,Q47164
540586,Q165524,P641,Q80131
540586,Q165524,P6886,Q1860
540586,Q165524,P69,Q8057887
540586,Q165524,P7084,Q21856130
540586,Q165524,P725,Q119625116
540586,Q165524,P725,Q2337769
540586,Q165524,P725,Q2539517
540586,Q165524,P725,Q2660542
540586,Q165524,P725,Q18619153
540586,Q165524,P734,Q4274203
540586,Q165524,P735,Q4928115
540586,Q165524,P735,Q4928254
540586,Q165524,P737,Q116857704
540586,Q165524,P800,Q182212
540586,Q165524,P800,Q190145
540586,Q165524,P800,Q484442
540586,Q165524,P921,Q20814629
540586,Q165524,P971,Q21856130
540586,Q165524,P971,Q61169247
3047801,Q1655370,P1001,Q26695030
3047801,Q1655370,P1001,Q126482368
3047801,Q1655370,P131,Q120173070
3047801,Q1655370,P131,Q126825646
3047801,Q1655370,P131,Q54925
3047801,Q1655370,P1313,Q26695030
3047801,Q1655370,P1376,Q120173070
3047801,Q1655370,P150,Q54925
3047801,Q1655370,P17,Q29
3047801,Q1655370,P31,Q2074737
3047801,Q1655370,P36,Q120173070
3047801,Q1655370,P361,Q107553673
3047801,Q1655370,P361,Q107553675
3047801,Q1655370,P47,Q654834
3047801,Q1655370,P47,Q986532
3047801,Q1655370,P47,Q1654302
3047801,Q1655370,P527,Q107553673
3047801,Q1655370,P527,Q107553675
3047801,Q1655370,P6,Q14083206
3047801,Q1655370,P937,Q14083206
5912751,Q16586347,P131,Q40430
5912751,Q16586347,P17,Q155
5912751,Q16586347,P31,Q46169
5912751,Q16586347,P527,Q477047
5912751,Q16586347,P7153,Q1772514
5912751,Q16586347,P797,Q5440531
5912751,Q16586347,P814,Q14545628
6356,Q166,P101,Q61116167
6356,Q166,P1071,Q31508950
6356,Q166,P1200,Q6721374
6356,Q166,P1269,Q60175112
6356,Q166,P1269,Q106349962
6356,Q166,P131,Q4445417
6356,Q166,P1343,Q20078554
6356,Q166,P1343,Q35541239
6356,Q166,P1343,Q3181656
6356,Q166,P1343,Q678259
6356,Q166,P1343,Q19180675
6356,Q166,P138,Q97184602
6356,Q166,P138,Q4514073
6356,Q166,P138,Q43400565
6356,Q166,P138,Q107554829
6356,Q166,P138,Q3496987
6356,Q166,P1427,Q2935932
6356,Q166,P1444,Q1289628
6356,Q166,P1465,Q27688745
6356,Q166,P1589,Q43
6356,Q166,P1589,Q218
6356,Q166,P1589,Q219
6356,Q166,P1589,Q230
6356,Q166,P17,Q230
6356,Q166,P17,Q218
6356,Q166,P17,Q159
6356,Q166,P17,Q31354462
6356,Q166,P17,Q212
6356,Q166,P177,Q30635953
6356,Q166,P1792,Q32646914
6356,Q166,P180,Q2921418
6356,Q166,P180,Q121336399
6356,Q166,P180,Q4384735
6356,Q166,P180,Q77551128
6356,Q166,P180,Q123125198
6356,Q166,P19,Q3620684
6356,Q166,P19,Q23612778
6356,Q166,P20,Q85852538
6356,Q166,P20,Q16062006
6356,Q166,P20,Q113119639
6356,Q166,P20,Q4060843
6356,Q166,P20,Q3479773
6356,Q166,P200,Q21210492
6356,Q166,P200,Q1369180
6356,Q166,P200,Q7666885
6356,Q166,P200,Q6089036
6356,Q166,P200,Q19278152
6356,Q166,P201,Q35958
6356,Q166,P205,Q230
6356,Q166,P205,Q159
6356,Q166,P205,Q218
6356,Q166,P205,Q212
6356,Q166,P205,Q43
6356,Q166,P206,Q216664
6356,Q166,P206,Q6017326
6356,Q166,P206,Q8082523
6356,Q166,P206,Q28376057
6356,Q166,P206,Q18396423
6356,Q166,P2541,Q7878355
6356,Q166,P2541,Q107718193
6356,Q166,P276,Q2084008
6356,Q166,P276,Q55185310
6356,Q166,P276,Q9173377
6356,Q166,P276,Q27986836
6356,Q166,P276,Q27922025
6356,Q166,P2789,Q35367
6356,Q166,P2959,Q110738835
6356,Q166,P301,Q7217332
6356,Q166,P31,Q166620
6356,Q166,P31,Q1973404
6356,Q166,P3403,Q113004888
6356,Q166,P361,Q12862358
6356,Q166,P361,Q2026815
6356,Q166,P361,Q12116145
6356,Q166,P361,Q33558930
6356,Q166,P361,Q187890
6356,Q166,P403,Q3651645
6356,Q166,P403,Q7299574
6356,Q166,P403,Q5153735
6356,Q166,P403,Q97240157
6356,Q166,P403,Q6945378
6356,Q166,P460,Q1913944
6356,Q166,P4614,Q1295724
6356,Q166,P4614,Q12633443
6356,Q166,P4614,Q21742240
6356,Q166,P4614,Q25556543
6356,Q166,P4614,Q125992835
6356,Q166,P47,Q219
6356,Q166,P47,Q756294
6356,Q166,P47,Q155533
6356,Q166,P47,Q155583
6356,Q166,P5008,Q5460604
6356,Q166,P5008,Q6173448
6356,Q166,P5008,Q10780973
6356,Q166,P518,Q4138920
6356,Q166,P527,Q350134
6356,Q166,P527,Q187890
6356,Q166,P527,Q35000
6356,Q166,P527,Q111384107
6356,Q166,P527,Q35958
6356,Q166,P5588,Q20958
6356,Q166,P706,Q2662500
6356,Q166,P706,Q14954532
6356,Q166,P706,Q1284886
6356,Q166,P706,Q16897075
6356,Q166,P706,Q3848967
6356,Q166,P840,Q73112
6356,Q166,P910,Q7217332
6356,Q166,P915,Q2359642
6356,Q166,P921,Q110544881
6356,Q166,P921,Q59800139
6356,Q166,P921,Q78976319
6356,Q166,P921,Q62516509
6356,Q166,P921,Q58203557
6356,Q166,P971,Q27688745
6356,Q166,P971,Q15391396
6356,Q166,P971,Q7833574
6356,Q166,P971,Q32646914
6356,Q166,P971,Q9551273
1519343,Q1660152,P138,Q1265840
1519343,Q1660152,P2283,Q1943286
1519343,Q1660152,P279,Q39546
1519343,Q1660152,P366,Q2065728
3843119,Q1660273,P137,Q156649
3843119,Q1660273,P137,Q583941
3843119,Q1660273,P138,Q1660279
3843119,Q1660273,P1423,Q5988159
3843119,Q1660273,P1424,Q5988159
3843119,Q1660273,P176,Q1980771
3843119,Q1660273,P279,Q182531
3843119,Q1660273,P289,Q670367
3843119,Q1660273,P289,Q1660279
3843119,Q1660273,P289,Q2698076
3843119,Q1660273,P289,Q4200340
3843119,Q1660273,P301,Q6424985
3843119,Q1660273,P31,Q559026
3843119,Q1660273,P495,Q34266
3843119,Q1660273,P910,Q6424985
340654,Q166065,P1001,Q111544904
340654,Q166065,P1001,Q106216755
340654,Q166065,P1001,Q111251847
340654,Q166065,P1001,Q111546665
340654,Q166065,P1001,Q106191173
340654,Q166065,P1071,Q3036744
340654,Q166065,P1302,Q1666761
340654,Q166065,P131,Q19261638
340654,Q166065,P131,Q19291965
340654,Q166065,P131,Q19350296
340654,Q166065,P131,Q18947617
340654,Q166065,P131,Q2431568
340654,Q166065,P1313,Q106216753
340654,Q166065,P1376,Q707
340654,Q166065,P138,Q108742704
340654,Q166065,P138,Q111957884
340654,Q166065,P138,Q97500697
340654,Q166065,P138,Q983342
340654,Q166065,P138,Q97579513
340654,Q166065,P1383,Q166065
340654,Q166065,P1427,Q101654483
340654,Q166065,P1427,Q110774902
340654,Q166065,P1427,Q113552911
340654,Q166065,P1444,Q122311265
340654,Q166065,P1444,Q101654483
340654,Q166065,P1444,Q113552911
340654,Q166065,P1456,Q12013085
340654,Q166065,P1456,Q13755816
340654,Q166065,P1464,Q8061067
340654,Q166065,P1465,Q22942759
340654,Q166065,P150,Q707
340654,Q166065,P150,Q111692009
340654,Q166065,P150,Q111748307
340654,Q166065,P159,Q98137875
340654,Q166065,P159,Q109243526
340654,Q166065,P159,Q93929132
340654,Q166065,P159,Q2532864
340654,Q166065,P159,Q2282848
340654,Q166065,P163,Q2077333
340654,Q166065,P17,Q55
340654,Q166065,P1792,Q8740115
340654,Q166065,P19,Q40854293
340654,Q166065,P19,Q21551250
340654,Q166065,P19,Q124000522
340654,Q166065,P19,Q1131941
340654,Q166065,P19,Q941628
340654,Q166065,P20,Q461442
340654,Q166065,P20,Q107549605
340654,Q166065,P20,Q1285893
340654,Q166065,P20,Q120188538
340654,Q166065,P20,Q108523923
340654,Q166065,P206,Q4121
340654,Q166065,P206,Q939766
340654,Q166065,P2341,Q2023661
340654,Q166065,P237,Q2485641
340654,Q166065,P2541,Q59962143
340654,Q166065,P2541,Q122033802
340654,Q166065,P276,Q2151733
340654,Q166065,P276,Q97591309
340654,Q166065,P276,Q2304637
340654,Q166065,P276,Q124629751
340654,Q166065,P276,Q97636628
340654,Q166065,P301,Q7485675
340654,Q166065,P31,Q515
340654,Q166065,P31,Q1852859
340654,Q166065,P31,Q2039348
340654,Q166065,P36,Q707
340654,Q166065,P36,Q111692009
340654,Q166065,P36,Q111748304
340654,Q166065,P421,Q6655
340654,Q166065,P47,Q328087
340654,Q166065,P47,Q83178
340654,Q166065,P47,Q9962
340654,Q166065,P47,Q9918
340654,Q166065,P47,Q273746
340654,Q166065,P504,Q106122606
340654,Q166065,P532,Q111502371
340654,Q166065,P551,Q28861095
340654,Q166065,P551,Q106191722
340654,Q166065,P551,Q123175942
340654,Q166065,P551,Q105813061
340654,Q166065,P551,Q28861997
340654,Q166065,P6,Q1996729
340654,Q166065,P609,Q2113981
340654,Q166065,P609,Q2286194
340654,Q166065,P609,Q4457178
340654,Q166065,P706,Q2199768
340654,Q166065,P706,Q2482369
340654,Q166065,P7153,Q1786960
340654,Q166065,P7867,Q84048085
340654,Q166065,P910,Q7485675
340654,Q166065,P931,Q1431875
340654,Q166065,P971,Q8061067
340654,Q166065,P971,Q8740115
340654,Q166065,P971,Q18681280
340654,Q166065,P971,Q22942759
340654,Q166065,P971,Q84048085
6770573,Q16612,P131,Q11925
6770573,Q16612,P138,Q18412289
6770573,Q16612,P17,Q39
6770573,Q16612,P30,Q46
6770573,Q16612,P31,Q8502
6770573,Q16612,P3137,Q1713412
6770573,Q16612,P3137,Q3389494
6770573,Q16612,P3137,Q6936968
6770573,Q16612,P3137,Q650695
6770573,Q16612,P4552,Q1343354
463456,Q166278,P31,Q105543609
463456,Q166278,P7937,Q9734
463456,Q166278,P826,Q1124006
463456,Q166278,P86,Q7349
1384296,Q166282,P1001,Q99706599
1384296,Q166282,P126,Q3622032
1384296,Q166282,P127,Q3815690
1384296,Q166282,P131,Q123128920
1384296,Q166282,P131,Q3995440
1384296,Q166282,P131,Q122237242
1384296,Q166282,P131,Q110861019
1384296,Q166282,P131,Q122182131
1384296,Q166282,P1313,Q670106
1384296,Q166282,P1343,Q602358
1384296,Q166282,P1343,Q867541
1384296,Q166282,P1376,Q16541503
1384296,Q166282,P1376,Q31422948
1384296,Q166282,P1376,Q86914180
1384296,Q166282,P1376,Q30022122
1384296,Q166282,P138,Q16591968
1384296,Q166282,P138,Q544137
1384296,Q166282,P138,Q1321390
1384296,Q166282,P138,Q942837
1384296,Q166282,P138,Q37868
1384296,Q166282,P1427,Q26838733
1384296,Q166282,P1427,Q27495476
1384296,Q166282,P1427,Q97160365
1384296,Q166282,P1464,Q9228371
1384296,Q166282,P1465,Q9220530
1384296,Q166282,P150,Q16272
1384296,Q166282,P159,Q111495111
1384296,Q166282,P159,Q117779928
1384296,Q166282,P159,Q3517355
1384296,Q166282,P159,Q1926428
1384296,Q166282,P159,Q20106596
1384296,Q166282,P17,Q38
1384296,Q166282,P1792,Q7905790
1384296,Q166282,P19,Q21580484
1384296,Q166282,P19,Q11950345
1384296,Q166282,P19,Q24256672
1384296,Q166282,P19,Q104699343
1384296,Q166282,P19,Q6789713
1384296,Q166282,P190,Q8826
1384296,Q166282,P190,Q15088
1384296,Q166282,P190,Q696797
1384296,Q166282,P190,Q989558
1384296,Q166282,P190,Q24269
1384296,Q166282,P20,Q8201830
1384296,Q166282,P20,Q18548753
1384296,Q166282,P20,Q19301475
1384296,Q166282,P20,Q3076397
1384296,Q166282,P20,Q3059387
1384296,Q166282,P2341,Q7026
1384296,Q166282,P2341,Q585704
1384296,Q166282,P2341,Q1805453
1384296,Q166282,P276,Q3705357
1384296,Q166282,P276,Q123953626
1384296,Q166282,P276,Q111495095
1384296,Q166282,P276,Q105094227
1384296,Q166282,P276,Q106330930
1384296,Q166282,P291,Q20105624
1384296,Q166282,P291,Q20106596
1384296,Q166282,P301,Q6348433
1384296,Q166282,P31,Q747074
1384296,Q166282,P36,Q30022122
1384296,Q166282,P36,Q16541503
1384296,Q166282,P36,Q31422948
1384296,Q166282,P36,Q86914180
1384296,Q166282,P361,Q234963
1384296,Q166282,P37,Q652
1384296,Q166282,P37,Q7026
1384296,Q166282,P417,Q45581
1384296,Q166282,P421,Q6655
1384296,Q166282,P421,Q6723
1384296,Q166282,P47,Q13629
1384296,Q166282,P47,Q390772
1384296,Q166282,P47,Q391334
1384296,Q166282,P47,Q391683
1384296,Q166282,P47,Q391750
1384296,Q166282,P527,Q44206318
1384296,Q166282,P551,Q3619851
1384296,Q166282,P551,Q3851382
1384296,Q166282,P6,Q108679120
1384296,Q166282,P7153,Q116013163
1384296,Q166282,P7153,Q115983676
1384296,Q166282,P7153,Q115975779
1384296,Q166282,P7153,Q116018751
1384296,Q166282,P7153,Q115975846
1384296,Q166282,P740,Q125424176
1384296,Q166282,P740,Q3963805
1384296,Q166282,P740,Q11916355
1384296,Q166282,P740,Q11913476
1384296,Q166282,P740,Q3954889
1384296,Q166282,P7867,Q83979493
1384296,Q166282,P793,Q16164469
1384296,Q166282,P8989,Q104600368
1384296,Q166282,P910,Q6348433
1384296,Q166282,P921,Q24329746
1384296,Q166282,P921,Q84653913
1384296,Q166282,P921,Q115663633
1384296,Q166282,P9235,Q106435267
1384296,Q166282,P9241,Q3705357
1384296,Q166282,P931,Q1321390
1384296,Q166282,P937,Q3619851
1384296,Q166282,P937,Q60841502
1384296,Q166282,P971,Q7905790
1384296,Q166282,P971,Q9220530
1384296,Q166282,P971,Q9228371
1384296,Q166282,P971,Q83979493
1384296,Q166282,P971,Q104600368
1089907,Q1665886,P101,Q92845
1089907,Q1665886,P1269,Q7564875
1089907,Q1665886,P138,Q5973158
1089907,Q1665886,P279,Q191943
1089907,Q1665886,P921,Q56427208
1381442,Q1666371,P1027,Q3482293
1381442,Q1666371,P2388,Q58050855
1381442,Q1666371,P2389,Q58050855
1381442,Q1666371,P31,Q43229
1381442,Q1666371,P463,Q2158896
1381442,Q1666371,P463,Q21209034
1381442,Q1666371,P463,Q56115068
1381442,Q1666371,P463,Q58809440
9563,Q1666729,P131,Q15019
9563,Q1666729,P1416,Q18165236
9563,Q1666729,P1416,Q60991597
9563,Q1666729,P17,Q148
9563,Q1666729,P1889,Q15932078
9563,Q1666729,P31,Q43229
9563,Q1666729,P31,Q15407956
9563,Q1666729,P361,Q15570
9563,Q1666729,P463,Q4809727
9563,Q1666729,P527,Q15570
9563,Q1666729,P69,Q8059900
9563,Q1666729,P69,Q111946401
9563,Q1666729,P69,Q7052057
9563,Q1666729,P69,Q5094253
9563,Q1666729,P69,Q7149819
5737950,Q16676852,P106,Q10833314
5737950,Q16676852,P1346,Q28229235
5737950,Q16676852,P1412,Q652
5737950,Q16676852,P19,Q18021
5737950,Q16676852,P21,Q6581097
5737950,Q16676852,P27,Q38
5737950,Q16676852,P31,Q5
5737950,Q16676852,P641,Q847
5737950,Q16676852,P734,Q21449217
5737950,Q16676852,P735,Q650375
5894364,Q16700046,P131,Q2218
5894364,Q16700046,P17,Q159
5894364,Q16700046,P31,Q23397
3309713,Q1672266,P105,Q7432
3309713,Q1672266,P141,Q211005
3309713,Q1672266,P171,Q38634222
3309713,Q1672266,P171,Q110714308
3309713,Q1672266,P171,Q110715222
3309713,Q1672266,P171,Q161173
3309713,Q1672266,P301,Q92888229
3309713,Q1672266,P31,Q16521
3309713,Q1672266,P566,Q38635544
3309713,Q1672266,P6104,Q56241615
3309713,Q1672266,P910,Q92888229
3309713,Q1672266,P921,Q113866231
3309713,Q1672266,P921,Q86710395
3309713,Q1672266,P921,Q111503369
3309713,Q1672266,P921,Q125019639
3309713,Q1672266,P921,Q64261783
4812612,Q1672435,P17,Q574
4812612,Q1672435,P31,Q4022
2765003,Q1673232,P131,Q40637
2765003,Q1673232,P131,Q170036
2765003,Q1673232,P1343,Q602358
2765003,Q1673232,P1343,Q19180675
2765003,Q1673232,P17,Q212
2765003,Q1673232,P206,Q148997
2765003,Q1673232,P206,Q4078059
2765003,Q1673232,P206,Q27901758
2765003,Q1673232,P301,Q9857733
2765003,Q1673232,P31,Q4022
2765003,Q1673232,P403,Q46992263
2765003,Q1673232,P403,Q46992264
2765003,Q1673232,P403,Q46992245
2765003,Q1673232,P403,Q12142514
2765003,Q1673232,P403,Q12106753
2765003,Q1673232,P4614,Q50346401
2765003,Q1673232,P5008,Q10780973
2765003,Q1673232,P910,Q9857733
2765003,Q1673232,P921,Q24435436
2765003,Q1673232,P974,Q12149756
2765003,Q1673232,P974,Q162741
5634888,Q16743915,P112,Q548086
5634888,Q16743915,P131,Q60
5634888,Q16743915,P1344,Q28112642
5634888,Q16743915,P1344,Q107048070
5634888,Q16743915,P138,Q160236
5634888,Q16743915,P144,Q63537391
5634888,Q16743915,P17,Q30
5634888,Q16743915,P180,Q25627545
5634888,Q16743915,P276,Q160236
5634888,Q16743915,P276,Q16729216
5634888,Q16743915,P279,Q200538
5634888,Q16743915,P279,Q1656682
5634888,Q16743915,P31,Q97940470
5634888,Q16743915,P31,Q111961551
5634888,Q16743915,P31,Q111961848
5634888,Q16743915,P31,Q111961823
5634888,Q16743915,P31,Q111961433
5634888,Q16743915,P664,Q230744
5634888,Q16743915,P793,Q109682703
5634888,Q16743915,P837,Q14916525
5634888,Q16743915,P859,Q16729216
5634888,Q16743915,P921,Q24034514
5634888,Q16743915,P921,Q125476278
1724973,Q167497,P137,Q18169
1724973,Q167497,P16,Q16950
1724973,Q167497,P17,Q884
1724973,Q167497,P197,Q167493
1724973,Q167497,P197,Q167500
1724973,Q167497,P31,Q55488
1724973,Q167497,P31,Q928830
1724973,Q167497,P31,Q22808404
1724973,Q167497,P421,Q76133
1724973,Q167497,P5817,Q55654238
1724973,Q167497,P81,Q17200
1724973,Q167497,P81,Q20280
2766709,Q1676554,P1056,Q10426
2766709,Q1676554,P1056,Q10990
2766709,Q1676554,P1056,Q13030962
2766709,Q1676554,P108,Q21011018
2766709,Q1676554,P108,Q84105319
2766709,Q1676554,P108,Q86761221
2766709,Q1676554,P108,Q104138000
2766709,Q1676554,P108,Q118912867
2766709,Q1676554,P112,Q56347227
2766709,Q1676554,P127,Q1808939
2766709,Q1676554,P127,Q3388421
2766709,Q1676554,P127,Q4115001
2766709,Q1676554,P127,Q18466384
2766709,Q1676554,P1416,Q115735879
2766709,Q1676554,P1416,Q115735980
2766709,Q1676554,P1454,Q166280
2766709,Q1676554,P159,Q174
2766709,Q1676554,P17,Q155
2766709,Q1676554,P31,Q891723
2766709,Q1676554,P31,Q4830453
2766709,Q1676554,P31,Q6881511
2766709,Q1676554,P355,Q3388421
2766709,Q1676554,P355,Q7243610
2766709,Q1676554,P355,Q18165919
2766709,Q1676554,P414,Q796297
2766709,Q1676554,P452,Q955043
2766709,Q1676554,P749,Q3388421
2766709,Q1676554,P749,Q18165919
2766709,Q1676554,P749,Q30325247
2766709,Q1676554,P749,Q119020349
6569670,Q1678686,P1343,Q602358
6569670,Q1678686,P1343,Q678259
6569670,Q1678686,P1343,Q19180675
6569670,Q1678686,P138,Q4477577
6569670,Q1678686,P17,Q34266
6569670,Q1678686,P17,Q49683
6569670,Q1678686,P17,Q170770
6569670,Q1678686,P17,Q186096
6569670,Q1678686,P248,Q2624006
6569670,Q1678686,P301,Q8873811
6569670,Q1678686,P31,Q13417114
6569670,Q1678686,P31,Q27062351
6569670,Q1678686,P361,Q2091436
6569670,Q1678686,P53,Q8028906
6569670,Q1678686,P53,Q113411571
6569670,Q1678686,P53,Q116284947
6569670,Q1678686,P53,Q71354870
6569670,Q1678686,P53,Q3740644
6569670,Q1678686,P910,Q8873811
447180,Q168002,P1343,Q602358
447180,Q168002,P1343,Q867541
447180,Q168002,P1343,Q19180675
447180,Q168002,P1343,Q19558994
447180,Q168002,P1343,Q20078554
447180,Q168002,P180,Q11939016
447180,Q168002,P180,Q18574202
447180,Q168002,P279,Q66516262
447180,Q168002,P279,Q112826975
447180,Q168002,P279,Q66516324
447180,Q168002,P279,Q66516325
447180,Q168002,P31,Q112826905
447180,Q168002,P361,Q6578319
447180,Q168002,P361,Q10690310
447180,Q168002,P361,Q120537468
447180,Q168002,P527,Q133105
447180,Q168002,P5572,Q18269409
447180,Q168002,P5572,Q18266527
447180,Q168002,P5572,Q18253884
447180,Q168002,P5572,Q18302389
447180,Q168002,P5572,Q18258518
447180,Q168002,P921,Q112950115
447180,Q168002,P921,Q61815936
447180,Q168002,P921,Q112891515
447180,Q168002,P921,Q112951813
447180,Q168002,P921,Q27023225
447180,Q168002,P927,Q2314265
447180,Q168002,P927,Q65069688
2763326,Q1681735,P105,Q34740
2763326,Q1681735,P1343,Q112869454
2763326,Q1681735,P138,Q15474732
2763326,Q1681735,P171,Q768912
2763326,Q1681735,P171,Q125700128
2763326,Q1681735,P171,Q867748
2763326,Q1681735,P171,Q112180549
2763326,Q1681735,P171,Q131417
2763326,Q1681735,P1889,Q26233477
2763326,Q1681735,P301,Q18240090
2763326,Q1681735,P31,Q16521
2763326,Q1681735,P910,Q18240090
97975,Q1683229,P1027,Q3276057
97975,Q1683229,P1027,Q4389487
97975,Q1683229,P1027,Q11507918
97975,Q1683229,P1027,Q11507919
97975,Q1683229,P112,Q11507919
97975,Q1683229,P131,Q92909922
97975,Q1683229,P1365,Q11481015
97975,Q1683229,P1366,Q11481015
97975,Q1683229,P1416,Q98611169
97975,Q1683229,P159,Q746216
97975,Q1683229,P17,Q17
97975,Q1683229,P2936,Q5287
97975,Q1683229,P301,Q9679730
97975,Q1683229,P31,Q414147
97975,Q1683229,P31,Q1966910
97975,Q1683229,P31,Q4817887
97975,Q1683229,P361,Q746216
97975,Q1683229,P463,Q11483761
97975,Q1683229,P463,Q11500484
97975,Q1683229,P463,Q11592070
97975,Q1683229,P463,Q11522841
97975,Q1683229,P463,Q11473756
97975,Q1683229,P527,Q746216
97975,Q1683229,P5460,Q3276057
97975,Q1683229,P6365,Q8959576
97975,Q1683229,P749,Q1054379
97975,Q1683229,P910,Q9679730
97975,Q1683229,P92,Q11500132
97975,Q1683229,P9901,Q96734447
97975,Q1683229,P9901,Q96738301
4042973,Q16833402,P1343,Q87031740
4042973,Q16833402,P1343,Q92512704
4042973,Q16833402,P1343,Q107361071
4042973,Q16833402,P1889,Q348047
4042973,Q16833402,P282,Q8229
4042973,Q16833402,P31,Q101352
4042973,Q16833402,P407,Q188
4042973,Q16833402,P734,Q794646
4042973,Q16833402,P734,Q124846232
4042973,Q16833402,P734,Q303810
4042973,Q16833402,P734,Q112352651
4042973,Q16833402,P734,Q104251869
26590,Q168403,P101,Q105714130
26590,Q168403,P1050,Q64626366
26590,Q168403,P1050,Q66068127
26590,Q168403,P1050,Q106977434
26590,Q168403,P1050,Q505270
26590,Q168403,P1050,Q64794229
26590,Q168403,P1343,Q124737632
26590,Q168403,P1343,Q4173137
26590,Q168403,P1343,Q19219752
26590,Q168403,P1343,Q19180675
26590,Q168403,P1343,Q602358
26590,Q168403,P1552,Q121437701
26590,Q168403,P180,Q127626945
26590,Q168403,P1995,Q618211
26590,Q168403,P2293,Q18030950
26590,Q168403,P2293,Q18032331
26590,Q168403,P2293,Q18034638
26590,Q168403,P2293,Q17914030
26590,Q168403,P2293,Q17913925
26590,Q168403,P279,Q55789206
26590,Q168403,P279,Q470427
26590,Q168403,P279,Q6948009
26590,Q168403,P279,Q737460
26590,Q168403,P279,Q12136
26590,Q168403,P31,Q112193867
26590,Q168403,P31,Q112965645
26590,Q168403,P461,Q177254
26590,Q168403,P5008,Q4099686
26590,Q168403,P828,Q8351565
26590,Q168403,P921,Q59312068
26590,Q168403,P921,Q42941535
26590,Q168403,P921,Q47236668
26590,Q168403,P921,Q33211919
26590,Q168403,P921,Q50666152
26590,Q168403,P924,Q89705203
3510457,Q168496,P101,Q25399875
3510457,Q168496,P106,Q36180
3510457,Q168496,P106,Q49757
3510457,Q168496,P106,Q1028181
3510457,Q168496,P106,Q11569986
3510457,Q168496,P106,Q15296811
3510457,Q168496,P1066,Q1169527
3510457,Q168496,P10661,Q110893751
3510457,Q168496,P10661,Q110891603
3510457,Q168496,P10661,Q110893415
3510457,Q168496,P10661,Q110893854
3510457,Q168496,P10661,Q110891281
3510457,Q168496,P108,Q338472
3510457,Q168496,P110,Q123689437
3510457,Q168496,P112,Q753683
3510457,Q168496,P1344,Q265378
3510457,Q168496,P1344,Q265533
3510457,Q168496,P135,Q131221
3510457,Q168496,P135,Q753683
3510457,Q168496,P1412,Q652
3510457,Q168496,P1423,Q125165137
3510457,Q168496,P1424,Q125165137
3510457,Q168496,P166,Q3910584
3510457,Q168496,P166,Q14539974
3510457,Q168496,P170,Q1982400
3510457,Q168496,P170,Q30080156
3510457,Q168496,P170,Q125184254
3510457,Q168496,P170,Q7732212
3510457,Q168496,P170,Q125163459
3510457,Q168496,P1875,Q3488440
3510457,Q168496,P19,Q17649
3510457,Q168496,P20,Q490
3510457,Q168496,P21,Q6581097
3510457,Q168496,P22,Q55941029
3510457,Q168496,P27,Q38
3510457,Q168496,P27,Q172579
3510457,Q168496,P301,Q9091623
3510457,Q168496,P31,Q5
3510457,Q168496,P3931,Q1982400
3510457,Q168496,P3931,Q19883593
3510457,Q168496,P40,Q55941029
3510457,Q168496,P463,Q1760178
3510457,Q168496,P50,Q123689437
3510457,Q168496,P50,Q126902511
3510457,Q168496,P5008,Q104694359
3510457,Q168496,P5008,Q121437821
3510457,Q168496,P607,Q361
3510457,Q168496,P6275,Q3488440
3510457,Q168496,P6275,Q71528227
3510457,Q168496,P6379,Q840886
3510457,Q168496,P6379,Q150066
3510457,Q168496,P6379,Q105027234
3510457,Q168496,P6379,Q2983474
3510457,Q168496,P6379,Q1848918
3510457,Q168496,P69,Q338472
3510457,Q168496,P710,Q265378
3510457,Q168496,P710,Q265533
3510457,Q168496,P710,Q3910684
